,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,main_artist,artist_id,song
58,0.79,0.649,5.0,-7.507,1.0,0.0265,0.166,8.87e-05,0.092,0.954,113.798,audio_features,4JEylZNW8SbO4zUyfVrpb7,spotify:track:4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/tracks/4JEylZNW8SbO4zUyfVrpb7,https://api.spotify.com/v1/audio-analysis/4JEylZNW8SbO4zUyfVrpb7,244427.0,4.0,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,Caribbean Queen (No More Love On the Run)
59,0.581,0.874,10.0,-5.811,1.0,0.0347,0.0221,2.38e-06,0.113,0.947,143.284,audio_features,02B7SoMf8FmdWJdZTqpnWF,spotify:track:02B7SoMf8FmdWJdZTqpnWF,https://api.spotify.com/v1/tracks/02B7SoMf8FmdWJdZTqpnWF,https://api.spotify.com/v1/audio-analysis/02B7SoMf8FmdWJdZTqpnWF,245733.0,4.0,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,The Heart Of Rock & Roll - Single Edit
60,0.759,0.639,9.0,-11.386,1.0,0.0425,0.084,0.0331,0.0518,0.706,116.207,audio_features,3mJ6pNcFM2CkykCYSREdKT,spotify:track:3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/audio-analysis/3mJ6pNcFM2CkykCYSREdKT,235493.0,4.0,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,When I Think Of You
61,0.643,0.802,6.0,-4.92,1.0,0.0227,0.0299,0.0,0.0719,0.53,95.99,audio_features,3X7uFMzJrEE0sxn62qd8Ch,spotify:track:3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/tracks/3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/audio-analysis/3X7uFMzJrEE0sxn62qd8Ch,270333.0,4.0,Starship,0kObWap02DEg9EAJ3PBxzf,Nothing's Gonna Stop Us Now
62,0.882,0.587,9.0,-12.613,0.0,0.0396,0.0673,1.09e-05,0.0527,0.866,112.032,audio_features,7r4ZN8F22eBQeN0aMqwzgN,spotify:track:7r4ZN8F22eBQeN0aMqwzgN,https://api.spotify.com/v1/tracks/7r4ZN8F22eBQeN0aMqwzgN,https://api.spotify.com/v1/audio-analysis/7r4ZN8F22eBQeN0aMqwzgN,253600.0,4.0,Jody Watley,71aKjsWKYqASAffyIQaocZ,Don't You Want Me
63,0.572,0.835,0.0,-6.219,1.0,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,7N3PAbqfTjSEU1edb2tY8j,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600.0,4.0,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,Jump - 2015 Remaster
64,0.642,0.766,2.0,-6.82,0.0,0.0401,0.0407,0.000103,0.0593,0.593,134.185,audio_features,4bO6DljpuAeQh6HS20i0I5,spotify:track:4bO6DljpuAeQh6HS20i0I5,https://api.spotify.com/v1/tracks/4bO6DljpuAeQh6HS20i0I5,https://api.spotify.com/v1/audio-analysis/4bO6DljpuAeQh6HS20i0I5,504333.0,4.0,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,Money For Nothing
65,0.819,0.292,7.0,-15.114,1.0,0.49,0.0269,0.0,0.361,0.516,173.055,audio_features,7MmhQMfjXPF2AnqrmbqvVB,spotify:track:7MmhQMfjXPF2AnqrmbqvVB,https://api.spotify.com/v1/tracks/7MmhQMfjXPF2AnqrmbqvVB,https://api.spotify.com/v1/audio-analysis/7MmhQMfjXPF2AnqrmbqvVB,304880.0,4.0,Sir Mix-A-Lot,3TQ9JTBI2n2hfo7aRONEYV,Posse On Broadway
66,0.558,0.768,2.0,-9.997,1.0,0.0343,0.121,0.0626,0.124,0.429,81.909,audio_features,44aTAUBF0g6sMkMNE8I5kd,spotify:track:44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/tracks/44aTAUBF0g6sMkMNE8I5kd,https://api.spotify.com/v1/audio-analysis/44aTAUBF0g6sMkMNE8I5kd,260573.0,4.0,The Police,5NGO30tJxFlKixkPSgXcFE,Every Little Thing She Does Is Magic
67,0.759,0.675,3.0,-14.366,0.0,0.0422,0.0261,0.0341,0.431,0.866,127.522,audio_features,179SfVFJ0ZN41toTxnpgRD,spotify:track:179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/tracks/179SfVFJ0ZN41toTxnpgRD,https://api.spotify.com/v1/audio-analysis/179SfVFJ0ZN41toTxnpgRD,543560.0,4.0,Sheila E.,6OQrOpxSIfPai3cFaN4v4P,The Glamorous Life
68,0.711,0.609,0.0,-9.042,1.0,0.0764,0.381,1.24e-06,0.204,0.674,118.132,audio_features,0ZfZaT7NByalxa6bct5G67,spotify:track:0ZfZaT7NByalxa6bct5G67,https://api.spotify.com/v1/tracks/0ZfZaT7NByalxa6bct5G67,https://api.spotify.com/v1/audio-analysis/0ZfZaT7NByalxa6bct5G67,224733.0,4.0,The Human League,1aX2dmV8XoHYCOQRxjPESG,(Keep Feeling) Fascination - Remastered
69,0.741,0.58,4.0,-9.05,1.0,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267.0,4.0,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,Hit Me With Your Best Shot
70,0.515,0.766,7.0,-12.768,1.0,0.0343,0.0249,0.00103,0.455,0.774,146.911,audio_features,35k31HZI4z9PbBOioaI4dZ,spotify:track:35k31HZI4z9PbBOioaI4dZ,https://api.spotify.com/v1/tracks/35k31HZI4z9PbBOioaI4dZ,https://api.spotify.com/v1/audio-analysis/35k31HZI4z9PbBOioaI4dZ,221000.0,4.0,Loverboy,2CLVPk9FcywjClBcTvWPkT,Working for the Weekend
71,0.664,0.589,0.0,-14.415,1.0,0.0406,0.259,0.00587,0.221,0.54,102.74,audio_features,2JvPJ8ydPuN2NhpH4oti6I,spotify:track:2JvPJ8ydPuN2NhpH4oti6I,https://api.spotify.com/v1/tracks/2JvPJ8ydPuN2NhpH4oti6I,https://api.spotify.com/v1/audio-analysis/2JvPJ8ydPuN2NhpH4oti6I,240800.0,4.0,Wang Chung,6Zh3xrWlA0SA9Fsfj9AVwm,Dance Hall Days
72,0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,audio_features,39lSeqnyjZJejRuaREfyLL,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627.0,4.0,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,Hungry Like the Wolf - 2009 Remaster
73,0.666,0.871,1.0,-6.017,0.0,0.0272,0.27,0.0208,0.263,0.936,108.501,audio_features,2EGaDf0cPX789H3LNeB03D,spotify:track:2EGaDf0cPX789H3LNeB03D,https://api.spotify.com/v1/tracks/2EGaDf0cPX789H3LNeB03D,https://api.spotify.com/v1/audio-analysis/2EGaDf0cPX789H3LNeB03D,215326.0,4.0,Bananarama,3sc7iUG1Wwpwx7bHeZolgx,Cruel Summer
74,0.852,0.591,5.0,-8.668,0.0,0.0675,0.103,0.421,0.0468,0.826,115.592,audio_features,7tEtjwh0pU7NDwkRYFEfyz,spotify:track:7tEtjwh0pU7NDwkRYFEfyz,https://api.spotify.com/v1/tracks/7tEtjwh0pU7NDwkRYFEfyz,https://api.spotify.com/v1/audio-analysis/7tEtjwh0pU7NDwkRYFEfyz,253373.0,4.0,Prince,5a2EaR3hamoenG9rDuVn8j,Cream - Without Rap Monologue
75,0.531,0.626,0.0,-13.371,1.0,0.0452,0.0606,0.0,0.0767,0.746,88.236,audio_features,0TaT50ZZxT4ytZxuqkE3A9,spotify:track:0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/tracks/0TaT50ZZxT4ytZxuqkE3A9,https://api.spotify.com/v1/audio-analysis/0TaT50ZZxT4ytZxuqkE3A9,227693.0,4.0,Van Halen,2cnMpRsOVqtPMfq7YiFE6K,Why Can't This Be Love
76,0.391,0.815,9.0,-6.197,1.0,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240.0,4.0,Billy Idol,7lzordPuZEXxwt9aoVZYmG,Eyes Without A Face
77,0.724,0.907,11.0,-4.78,0.0,0.0632,0.0187,4.97e-06,0.0824,0.962,139.016,audio_features,4Qn1QhHhUT01LfpBnC7xnf,spotify:track:4Qn1QhHhUT01LfpBnC7xnf,https://api.spotify.com/v1/tracks/4Qn1QhHhUT01LfpBnC7xnf,https://api.spotify.com/v1/audio-analysis/4Qn1QhHhUT01LfpBnC7xnf,244827.0,4.0,The Escape Club,6mRev5KzKOgQcZjWanwBdd,Wild Wild West
78,0.795,0.63,10.0,-7.217,0.0,0.0841,0.0419,0.575,0.0894,0.785,108.701,audio_features,3h04eZTnmFLRMjZajbrp2R,spotify:track:3h04eZTnmFLRMjZajbrp2R,https://api.spotify.com/v1/tracks/3h04eZTnmFLRMjZajbrp2R,https://api.spotify.com/v1/audio-analysis/3h04eZTnmFLRMjZajbrp2R,181107.0,4.0,INXS,1eClJfHLoDI4rZe5HxzBFv,Need You Tonight
79,0.596,0.869,10.0,-11.97,1.0,0.037,0.0116,0.173,0.0678,0.944,109.902,audio_features,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0,238733.0,4.0,Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3,Walking On Sunshine
80,0.791,0.535,9.0,-13.261,0.0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,audio_features,2E2ZVy2fxslpAUgbb4zu84,spotify:track:2E2ZVy2fxslpAUgbb4zu84,https://api.spotify.com/v1/tracks/2E2ZVy2fxslpAUgbb4zu84,https://api.spotify.com/v1/audio-analysis/2E2ZVy2fxslpAUgbb4zu84,308373.0,4.0,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,Abracadabra
81,0.797,0.656,1.0,-11.601,1.0,0.0404,0.00721,0.0,0.0377,0.948,99.828,audio_features,0s6e7ZafqOAUBDoQYGmxrc,spotify:track:0s6e7ZafqOAUBDoQYGmxrc,https://api.spotify.com/v1/tracks/0s6e7ZafqOAUBDoQYGmxrc,https://api.spotify.com/v1/audio-analysis/0s6e7ZafqOAUBDoQYGmxrc,237240.0,4.0,Bobby Brown,62sPt3fswraiEPnKQpAbdE,Every Little Step
82,0.66,0.897,5.0,-5.558,1.0,0.0257,0.00316,2.25e-05,0.116,0.67,111.193,audio_features,5LeDMHIZ5YDZ2b1VOcYVcG,spotify:track:5LeDMHIZ5YDZ2b1VOcYVcG,https://api.spotify.com/v1/tracks/5LeDMHIZ5YDZ2b1VOcYVcG,https://api.spotify.com/v1/audio-analysis/5LeDMHIZ5YDZ2b1VOcYVcG,219133.0,4.0,Billy Idol,7lzordPuZEXxwt9aoVZYmG,Hot In The City
83,0.702,0.578,2.0,-13.415,1.0,0.031,0.382,5.89e-06,0.0425,0.975,111.617,audio_features,5izGeTxueiFX1UPFGohY9w,spotify:track:5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,363640.0,4.0,Robert Palmer,530Sdm7eqqzWBdDmILMgnu,Addicted To Love
84,0.731,0.738,9.0,-8.125,0.0,0.0377,0.184,0.0,0.214,0.958,117.656,audio_features,3L7RtEcu1Hw3OXrpnthngx,spotify:track:3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx,https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx,236920.0,4.0,The Human League,1aX2dmV8XoHYCOQRxjPESG,Don't You Want Me
85,0.306,0.86,1.0,-7.371,1.0,0.0534,0.204,0.000146,0.369,0.541,136.265,audio_features,1nmZ8yqKkfooOuYvtFctDp,spotify:track:1nmZ8yqKkfooOuYvtFctDp,https://api.spotify.com/v1/tracks/1nmZ8yqKkfooOuYvtFctDp,https://api.spotify.com/v1/audio-analysis/1nmZ8yqKkfooOuYvtFctDp,227893.0,4.0,Asia,1bdytLV3FPjyhfrb6BhMej,Heat Of The Moment
86,0.555,0.973,9.0,-3.804,1.0,0.035,0.048,0.0,0.0853,0.805,118.642,audio_features,72hcFp4tYkd3dbNA9dZ3Pv,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/audio-analysis/72hcFp4tYkd3dbNA9dZ3Pv,316707.0,4.0,Bon Jovi,58lV9VcRSjABbAbfWS6skp,Bad Medicine
87,0.661,0.908,5.0,-4.897,1.0,0.039,0.052,0.0,0.0708,0.656,144.091,audio_features,6OnfBiiSc9RGKiBKKtZXgQ,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/tracks/6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/audio-analysis/6OnfBiiSc9RGKiBKKtZXgQ,296080.0,4.0,Starship,0kObWap02DEg9EAJ3PBxzf,We Built This City
88,0.514,0.942,9.0,-8.433,1.0,0.0502,0.282,6.6e-05,0.17,0.912,159.847,audio_features,4ebcE2SmkG7nplvzFAWRu7,spotify:track:4ebcE2SmkG7nplvzFAWRu7,https://api.spotify.com/v1/tracks/4ebcE2SmkG7nplvzFAWRu7,https://api.spotify.com/v1/audio-analysis/4ebcE2SmkG7nplvzFAWRu7,175267.0,4.0,The Romantics,3daM7asS0gCFvyLemNx2EE,What I Like About You
89,0.728,0.855,2.0,-6.031,1.0,0.0333,0.109,0.000576,0.113,0.971,133.887,audio_features,35wVRTJlUu2kDkqXFegOKt,spotify:track:35wVRTJlUu2kDkqXFegOKt,https://api.spotify.com/v1/tracks/35wVRTJlUu2kDkqXFegOKt,https://api.spotify.com/v1/audio-analysis/35wVRTJlUu2kDkqXFegOKt,184717.0,4.0,The Cars,6DCIj8jNaNpBz8e5oKFPtp,You Might Think
90,0.728,0.619,9.0,-12.265,1.0,0.0379,0.0884,8.44e-05,0.039,0.747,128.845,audio_features,6qBSGvyUzqNQv8XtnzCr9n,spotify:track:6qBSGvyUzqNQv8XtnzCr9n,https://api.spotify.com/v1/tracks/6qBSGvyUzqNQv8XtnzCr9n,https://api.spotify.com/v1/audio-analysis/6qBSGvyUzqNQv8XtnzCr9n,287360.0,4.0,Wang Chung,6Zh3xrWlA0SA9Fsfj9AVwm,Everybody Have Fun Tonight
91,0.516,0.549,6.0,-13.741,1.0,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733.0,4.0,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,The Boys Of Summer
92,0.714,0.935,5.0,-5.195,1.0,0.0849,0.0529,0.0934,0.0515,0.725,121.232,audio_features,4qM461TqtpnP4GLRIXwEnW,spotify:track:4qM461TqtpnP4GLRIXwEnW,https://api.spotify.com/v1/tracks/4qM461TqtpnP4GLRIXwEnW,https://api.spotify.com/v1/audio-analysis/4qM461TqtpnP4GLRIXwEnW,263107.0,4.0,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,Sussudio - 2016 Remaster
93,0.673,0.814,9.0,-5.411,1.0,0.0367,0.0133,0.00293,0.343,0.728,147.193,audio_features,1gzIbdFnGJ226LTl0Cn2SX,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,https://api.spotify.com/v1/audio-analysis/1gzIbdFnGJ226LTl0Cn2SX,252200.0,4.0,Billy Idol,7lzordPuZEXxwt9aoVZYmG,White Wedding - Pt. 1
94,0.744,0.798,7.0,-5.981,1.0,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,spotify:track:0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,268507.0,4.0,Yes,7AC976RDJzL2asmZuz7qil,Owner of a Lonely Heart
95,0.732,0.893,2.0,-8.355,1.0,0.0488,0.0816,2.05e-05,0.0783,0.654,125.487,audio_features,3QyxB6fNUFNSLyjiwkycOY,spotify:track:3QyxB6fNUFNSLyjiwkycOY,https://api.spotify.com/v1/tracks/3QyxB6fNUFNSLyjiwkycOY,https://api.spotify.com/v1/audio-analysis/3QyxB6fNUFNSLyjiwkycOY,305467.0,4.0,The Power Station,1EemADz12kjlGwkpY4EINv,Some Like It Hot - 2005 Remaster
96,0.574,0.96,9.0,-4.906,1.0,0.032,0.0457,0.0,0.121,0.978,117.486,audio_features,2Y90nL1ohB4sgYELDs7uNx,spotify:track:2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx,https://api.spotify.com/v1/audio-analysis/2Y90nL1ohB4sgYELDs7uNx,254733.0,4.0,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,Glory Days
97,0.571,0.944,2.0,-5.365,1.0,0.072,0.0323,3.26e-06,0.308,0.498,170.696,audio_features,303oOLP2Jf6M4rke52qItM,spotify:track:303oOLP2Jf6M4rke52qItM,https://api.spotify.com/v1/tracks/303oOLP2Jf6M4rke52qItM,https://api.spotify.com/v1/audio-analysis/303oOLP2Jf6M4rke52qItM,241947.0,4.0,Bob Seger,485uL27bPomh29R4JmQehQ,Shakedown
98,0.696,0.78,5.0,-12.159,1.0,0.0415,0.0427,0.149,0.298,0.954,98.699,audio_features,4ZExvJvQXPEeYzGU0N3THi,spotify:track:4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/tracks/4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/audio-analysis/4ZExvJvQXPEeYzGU0N3THi,351507.0,4.0,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,Higher Love
99,0.85,0.938,9.0,-6.889,0.0,0.0415,0.409,0.000346,0.0582,0.84,120.826,audio_features,5HQ639Z3ms3hnZx0KfWnkp,spotify:track:5HQ639Z3ms3hnZx0KfWnkp,https://api.spotify.com/v1/tracks/5HQ639Z3ms3hnZx0KfWnkp,https://api.spotify.com/v1/audio-analysis/5HQ639Z3ms3hnZx0KfWnkp,217200.0,4.0,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,Private Eyes
100,0.802,0.794,2.0,-12.087,1.0,0.0492,0.115,0.0121,0.0808,0.909,115.361,audio_features,0xlq96UPZXVBqfNZP1WpfM,spotify:track:0xlq96UPZXVBqfNZP1WpfM,https://api.spotify.com/v1/tracks/0xlq96UPZXVBqfNZP1WpfM,https://api.spotify.com/v1/audio-analysis/0xlq96UPZXVBqfNZP1WpfM,262333.0,4.0,Was (Not Was),7Jmod60ZpPG0tckhY0Ls0p,Walk The Dinosaur
101,0.803,0.411,6.0,-16.013,1.0,0.0521,0.312,0.00344,0.0411,0.654,126.236,audio_features,5JOVSWohrjXW0BFTboh8XO,spotify:track:5JOVSWohrjXW0BFTboh8XO,https://api.spotify.com/v1/tracks/5JOVSWohrjXW0BFTboh8XO,https://api.spotify.com/v1/audio-analysis/5JOVSWohrjXW0BFTboh8XO,188467.0,4.0,Yazoo,1G1mX30GpUJqOr1QU2eBSs,Don't Go
102,0.725,0.859,7.0,-6.208,1.0,0.0636,0.0173,0.0137,0.048,0.53,131.697,audio_features,4EFkvOhgAmlHEfDfvfSoh5,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,https://api.spotify.com/v1/tracks/4EFkvOhgAmlHEfDfvfSoh5,https://api.spotify.com/v1/audio-analysis/4EFkvOhgAmlHEfDfvfSoh5,212853.0,4.0,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,Girls on Film - 2010 Remaster
103,0.797,0.872,9.0,-6.727,0.0,0.0575,0.291,0.0,0.284,0.866,129.885,audio_features,56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,222427.0,4.0,The Clash,3RGLhK1IP9jnYFH4BRFJBS,Rock the Casbah - Remastered
104,0.544,0.873,9.0,-7.425,1.0,0.0525,0.0415,1.82e-05,0.0925,0.676,140.902,audio_features,43eBgYRTmu5BJnCJDBU5Hb,spotify:track:43eBgYRTmu5BJnCJDBU5Hb,https://api.spotify.com/v1/tracks/43eBgYRTmu5BJnCJDBU5Hb,https://api.spotify.com/v1/audio-analysis/43eBgYRTmu5BJnCJDBU5Hb,337333.0,4.0,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,Rio - 2009 Remaster
105,0.668,0.779,9.0,-11.089,1.0,0.0325,0.0025,0.000347,0.139,0.963,140.873,audio_features,648BMGrt98kUbLo24A4vgj,spotify:track:648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/tracks/648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/audio-analysis/648BMGrt98kUbLo24A4vgj,245467.0,4.0,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,Hip To Be Square
106,0.799,0.491,1.0,-17.105,1.0,0.0891,0.016,0.843,0.094,0.57,117.285,audio_features,2kgqupahrJpYB4r1poTXEY,spotify:track:2kgqupahrJpYB4r1poTXEY,https://api.spotify.com/v1/tracks/2kgqupahrJpYB4r1poTXEY,https://api.spotify.com/v1/audio-analysis/2kgqupahrJpYB4r1poTXEY,180867.0,4.0,Harold Faltermeyer,7Cf73Z3RZQTH4V69GSDxnv,Axel F
107,0.61,0.817,4.0,-9.45,0.0,0.133,0.296,0.00336,0.0884,0.89,176.735,audio_features,0DfG1ltJnZyq4Tx3ZLL7ZU,spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236.0,4.0,Falco,0hLd40hVpRDGENe4KGZLnW,Rock Me Amadeus
108,0.93,0.607,7.0,-10.389,1.0,0.0457,0.0526,5.22e-06,0.039,0.95,118.242,audio_features,3TBRJsLCcwroEkA3tD4u2N,spotify:track:3TBRJsLCcwroEkA3tD4u2N,https://api.spotify.com/v1/tracks/3TBRJsLCcwroEkA3tD4u2N,https://api.spotify.com/v1/audio-analysis/3TBRJsLCcwroEkA3tD4u2N,232588.0,4.0,Falco,0hLd40hVpRDGENe4KGZLnW,Der Kommissar
109,0.753,0.826,11.0,-7.128,0.0,0.0614,0.373,0.0,0.113,0.649,115.797,audio_features,4YZPNMikflNQnTs67GfKKX,spotify:track:4YZPNMikflNQnTs67GfKKX,https://api.spotify.com/v1/tracks/4YZPNMikflNQnTs67GfKKX,https://api.spotify.com/v1/audio-analysis/4YZPNMikflNQnTs67GfKKX,258973.0,4.0,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,"The Wild Boys - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster"
110,0.709,0.518,0.0,-10.187,1.0,0.105,0.22,2.45e-05,0.232,0.619,118.616,audio_features,2uynnXFdf3wBIjOEHCB9up,spotify:track:2uynnXFdf3wBIjOEHCB9up,https://api.spotify.com/v1/tracks/2uynnXFdf3wBIjOEHCB9up,https://api.spotify.com/v1/audio-analysis/2uynnXFdf3wBIjOEHCB9up,296453.0,4.0,The Human League,1aX2dmV8XoHYCOQRxjPESG,Fascination - Extended Remix
111,0.656,0.914,4.0,-7.471,0.0,0.0394,0.000943,0.0628,0.159,0.576,113.259,audio_features,2Di0qFNb7ATroCGB3q0Ka7,spotify:track:2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/tracks/2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/audio-analysis/2Di0qFNb7ATroCGB3q0Ka7,285907.0,4.0,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,West End Girls - 2018 Remaster
112,0.588,0.699,7.0,-10.193,1.0,0.0589,0.0228,0.00404,0.0692,0.6,137.633,audio_features,08cX6cPeOywTzqTaLF6lXn,spotify:track:08cX6cPeOywTzqTaLF6lXn,https://api.spotify.com/v1/tracks/08cX6cPeOywTzqTaLF6lXn,https://api.spotify.com/v1/audio-analysis/08cX6cPeOywTzqTaLF6lXn,228000.0,4.0,Tommy Tutone,1n2LWYgwtGp7EzDapUoniE,867-5309 / Jenny (Re-Recorded Version)
113,0.811,0.41,9.0,-8.214,1.0,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,audio_features,43btz2xjMKpcmjkuRsvxyg,spotify:track:43btz2xjMKpcmjkuRsvxyg,https://api.spotify.com/v1/tracks/43btz2xjMKpcmjkuRsvxyg,https://api.spotify.com/v1/audio-analysis/43btz2xjMKpcmjkuRsvxyg,254493.0,4.0,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,Jack & Diane
114,0.659,0.919,11.0,-2.658,1.0,0.0333,0.155,0.0054,0.312,0.631,123.135,audio_features,2HsjJJL4DhPCzMlnaGv7ap,spotify:track:2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/tracks/2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/audio-analysis/2HsjJJL4DhPCzMlnaGv7ap,221627.0,4.0,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,Small Town
115,0.635,0.795,7.0,-5.313,1.0,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,audio_features,5JKQMoGmXwDHCodn5pFVHB,spotify:track:5JKQMoGmXwDHCodn5pFVHB,https://api.spotify.com/v1/tracks/5JKQMoGmXwDHCodn5pFVHB,https://api.spotify.com/v1/audio-analysis/5JKQMoGmXwDHCodn5pFVHB,283667.0,4.0,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,Pink Houses
116,0.765,0.476,7.0,-13.487,1.0,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,7gSQv1OHpkIoAdUiRLdmI6,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360.0,4.0,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,I Won't Back Down
